2 100 -5 5 2500
-10.0	-10.0	-30.0
-10.0	-9.591836734693878	-29.183673469387756
-10.0	-9.183673469387756	-28.367346938775512
-10.0	-8.775510204081632	-27.551020408163264
-10.0	-8.36734693877551	-26.73469387755102
-10.0	-7.959183673469388	-25.918367346938776
-10.0	-7.551020408163265	-25.10204081632653
-10.0	-7.142857142857142	-24.285714285714285
-10.0	-6.73469387755102	-23.46938775510204
-10.0	-6.326530612244898	-22.653061224489797
-10.0	-5.918367346938775	-21.836734693877553
-10.0	-5.5102040816326525	-21.020408163265305
-10.0	-5.1020408163265305	-20.20408163265306
-10.0	-4.6938775510204085	-19.387755102040817
-10.0	-4.285714285714286	-18.57142857142857
-10.0	-3.8775510204081627	-17.755102040816325
-10.0	-3.4693877551020407	-16.93877551020408
-10.0	-3.0612244897959187	-16.122448979591837
-10.0	-2.6530612244897958	-15.306122448979592
-10.0	-2.244897959183673	-14.489795918367346
-10.0	-1.8367346938775508	-13.673469387755102
-10.0	-1.4285714285714288	-12.857142857142858
-10.0	-1.020408163265305	-12.04081632653061
-10.0	-0.612244897959183	-11.224489795918366
-10.0	-0.204081632653061	-10.408163265306122
-10.0	0.204081632653061	-9.591836734693878
-10.0	0.612244897959183	-8.775510204081634
-10.0	1.0204081632653068	-7.959183673469386
-10.0	1.4285714285714288	-7.142857142857142
-10.0	1.8367346938775508	-6.326530612244898
-10.0	2.2448979591836746	-5.510204081632651
-10.0	2.6530612244897966	-4.693877551020407
-10.0	3.0612244897959187	-3.8775510204081627
-10.0	3.4693877551020407	-3.0612244897959187
-10.0	3.8775510204081627	-2.2448979591836746
-10.0	4.2857142857142865	-1.428571428571427
-10.0	4.6938775510204085	-0.612244897959183
-10.0	5.1020408163265305	0.204081632653061
-10.0	5.510204081632654	1.0204081632653086
-10.0	5.918367346938776	1.8367346938775526
-10.0	6.326530612244898	2.6530612244897966
-10.0	6.73469387755102	3.4693877551020407
-10.0	7.142857142857142	4.285714285714285
-10.0	7.551020408163264	5.102040816326529
-10.0	7.95918367346939	5.91836734693878
-10.0	8.367346938775512	6.734693877551024
-10.0	8.775510204081634	7.551020408163268
-10.0	9.183673469387756	8.367346938775512
-10.0	9.591836734693878	9.183673469387756
-10.0	10.0	10.0
-9.591836734693878	-10.0	-29.591836734693878
-9.591836734693878	-9.591836734693878	-28.775510204081634
-9.591836734693878	-9.183673469387756	-27.95918367346939
-9.591836734693878	-8.775510204081632	-27.142857142857142
-9.591836734693878	-8.36734693877551	-26.3265306122449
-9.591836734693878	-7.959183673469388	-25.510204081632654
-9.591836734693878	-7.551020408163265	-24.693877551020407
-9.591836734693878	-7.142857142857142	-23.877551020408163
-9.591836734693878	-6.73469387755102	-23.06122448979592
-9.591836734693878	-6.326530612244898	-22.244897959183675
-9.591836734693878	-5.918367346938775	-21.42857142857143
-9.591836734693878	-5.5102040816326525	-20.612244897959183
-9.591836734693878	-5.1020408163265305	-19.79591836734694
-9.591836734693878	-4.6938775510204085	-18.979591836734695
-9.591836734693878	-4.285714285714286	-18.163265306122447
-9.591836734693878	-3.8775510204081627	-17.346938775510203
-9.591836734693878	-3.4693877551020407	-16.53061224489796
-9.591836734693878	-3.0612244897959187	-15.714285714285715
-9.591836734693878	-2.6530612244897958	-14.89795918367347
-9.591836734693878	-2.244897959183673	-14.081632653061224
-9.591836734693878	-1.8367346938775508	-13.26530612244898
-9.591836734693878	-1.4285714285714288	-12.448979591836736
-9.591836734693878	-1.020408163265305	-11.632653061224488
-9.591836734693878	-0.612244897959183	-10.816326530612244
-9.591836734693878	-0.204081632653061	-10.0
