0,6.3445106471870266E7,3.252254542437856E7,7.00298
1,6.620899124820085E7,1.694187118435768E7,7.9275
2,6.557113221599665E8,1.3160493136078525E7,10.72008
3,5.138783393491446E9,1.3160493136078525E7,13.78132
4,1.875603358097198E10,1488193.7281196106,16.0578
5,1.2372165034102402E11,1488193.7281196106,17.64024
6,1.5977832386432916E13,1416611.7834598962,18.9883
7,2.10321016701108762E18,1163306.2997296772,20.58536
8,6.937156697844095E23,653525.6542963935,22.84986
9,9.039239363585997E23,653525.6542963935,26.27996
10,1.615303556770643E27,638700.9558216223,31.71844
11,2.0886318409944203E30,227578.274542031,40.59896
12,2.6234222223536093E38,225610.58834841533,51.4868
13,1.738987821371384E45,119397.17823343388,56.80932
14,1.7389904246029664E45,119397.17823343388,58.91544
15,6.431363235943825E36,36917.512965805625,63.76364
16,5.817484188012789E46,36917.512965805625,69.96518
17,6.552313112325602E40,30737.56219177159,72.70048
18,6.42795964791715E40,30163.82879161585,78.84612
19,1.4138634307969402E42,4715.690642431597,90.27518
20,3.7254979308207703E43,4715.548778816701,107.0577
21,5.749835524812484E59,4715.548778816701,126.98822
22,1.3974218420692887E60,4712.024923375799,138.94332
23,1.9463007033889284E52,4703.996743507823,143.88974
24,1.2911440530000795E69,3759.2260994451744,150.36592
25,1.2911440530037655E69,3369.991256346727,158.32908
26,1.29384255532412E69,2710.0326450384523,176.7439
27,3.6917971576053915E84,2710.0326450384523,210.60842
28,2.6207168312383838E60,2684.9763621105894,245.76018
29,6.615163521841444E69,2194.4639768015986,276.47252
30,3.9967962168137055E66,1170.4587362728093,313.74352
31,2.356396715988853E59,1170.4587362728093,364.89828
32,2.8218343785260634E66,1170.4580179380807,386.28336
33,1.6787977943235916E68,648.3421527806235,392.98764
34,1.6787977923494023E68,648.3421527806235,406.19636
35,1.096312408402902E50,605.3309812072081,412.58514
36,1.2735338208845998E72,509.6641114784457,432.33064
37,4.654007412493578E33,509.6641114784457,457.15334
38,2.668209524379396E47,509.6641114784457,481.39778
39,2.108627682576188E53,504.9292039513298,527.65236
40,4.502095982941852E68,316.6260625396784,607.34948
41,4.52408452453792E64,316.6260625396784,640.49154
42,8.087226484920031E65,300.2212034376388,609.30736
43,2.3492564783284048E83,300.2212034376388,598.74838
44,1.9762909320739896E62,271.54733231651414,626.04646
45,1.5059334027920485E87,266.8695953388399,663.68058
46,5.002277875752472E66,262.77658727812513,776.07022
47,7.296085701674559E77,262.77658727812513,942.89118
48,1.1802541005656777E80,253.08546462540764,1050.4527
49,3.5856026841440106E88,252.09950957858524,1085.3505
50,7.109102802441359E64,218.75984128650325,1111.27854
51,7.814310794325438E56,218.75984128650325,1163.43136
52,1.7265898856392033E68,218.75984128650325,1235.96742
53,5.682901501590922E52,218.75984128650325,1333.2997
54,5.133724629357541E44,218.75306730502922,1371.3022
55,3.5295626551195006E42,218.75306730502922,1238.52374
56,2.1922628410878194E68,195.9860978381657,1030.22562
57,2.1922628410878194E68,195.75252299017495,847.97844
58,4.015405692516509E85,176.88601372089994,758.8612
59,9.83709919871917E31,176.88569088945104,749.9668
60,1.2710485551047013E42,176.88568993358624,809.28884
61,2.7858656298182346E48,176.79830455865067,844.37022
62,1.2301521200195564E43,175.8625238399556,824.08986
63,6.354154878531964E36,174.5571540886948,883.59854
64,4.9309689762619175E42,174.55715408023798,1065.96972
65,4.7329698412901516E32,174.46697664742987,1145.90664
66,4.948496330896486E42,149.58716405762397,986.93916
67,4.013800882441516E39,149.58716405762397,813.12134
68,3.972046331216535E39,149.58716405762397,759.81794
69,4.715584015682654E41,149.58716405762397,783.87246
70,4.4104110591232704E29,149.58713916579518,816.05554
71,7.876041112721348E37,149.53062659150302,801.84708
72,6.1604793546048895E38,129.14824037081073,869.38904
73,2.3404746642618528E55,129.14408524404698,964.70852
74,3.2946007477481073E56,125.96605518167395,970.65544
75,1.0764397513190939E37,115.1920099083622,975.28394
76,4.578039691218068E31,115.18796757872234,995.7013
77,6.932189251035055E29,112.24200160409191,1097.16666
78,3.1870556676846124E30,107.5048953735487,1535.2046
79,1.968073789379329E37,107.32852137492135,2023.0498
80,5.7055509024274005E31,98.22965321039186,2226.35516
81,5.648348763125103E27,97.6260486438386,2275.90002
82,2.9800444041558915E33,92.548771719775,2358.94824
83,4.680557385893609E28,92.548771719775,2467.84494
84,1.3904973292572764E30,92.37744820203625,2530.76638
85,5.254531386840687E28,91.36709178065468,2543.27816
86,5.398928373040245E26,85.56388828881273,2473.68106
87,1.214978784651289E26,81.52405940910492,2537.5221
88,1.2476653444255087E31,80.57021284694788,2826.98912
89,1.257958410760534E37,74.89211771579578,3039.81542
90,6.990272139019353E25,74.89211771579578,3121.90962
91,8.011534203827328E30,74.89181920155774,3235.35884
92,2.0328133093606745E28,73.06541733095617,3315.3669
93,5.603669271605901E26,72.29128091949255,3303.8447
94,3.1717965550781295E32,71.45589621492492,3296.57206
95,2.228517331738689E42,71.45589621492492,3148.33256
96,5.70859398659896E25,70.81950027152503,3016.3361
97,1.1624054304764344E33,70.18570945862486,2977.357
98,1.012794231883519E32,69.97915086930723,3052.49848
99,1.0441933020556774E32,69.02066477007673,3200.39134
